question_id,question,overlap_count,overlap_rate,total_unique_chunks,multi_chunk_count,trans_chunk_count,multi_only_count,trans_only_count,overlapping_chunks,multi_only_chunks,trans_only_chunks,multi_sources,trans_sources,multi_scores,trans_scores,multi_avg_relevance,trans_avg_relevance,overlapping_avg_relevance,multi_only_avg_relevance,trans_only_avg_relevance,multi_best_chunk_relevance,trans_best_chunk_relevance
Chinese_Q012,男性和女性减少心脏病风险的饮酒指南是什么？,3,0.6,5,5,5,1,1,"['. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including amlodipine besylate. Control of hi', "". It also adds extra calories, which may cause weight gain. Both of those raise your risk of heart disease. It's best not to drink, but if you do:Have no more than 2 drinks per day if you are a man.Have no more than 1 drink per day if you are a woman.Not smoking.Cigarette smokingraises your blood pr"", '. 1.1 Prevention of Cardiovascular Disease In adult patients without clinically evident coronary heart disease, but with multiple risk factors for coronary heart disease such as age, smoking, hypertension, low HDL-C, or a family history of early coronary heart disease, atorvastatin calcium tablets a']","['. ( 5.2 ) Interaction with Alcohol: Increased effects of alcohol have been reported. Instruct patients to reduce the amount of alcohol they consume until they know whether varenicline affects them. ( 5.3 ) Accidental Injury: Accidental injuries (e.g., traffic accidents) have been reported. Instruct ']","['evident coronary heart disease, atorvastatin calcium tablets are indicated to: Reduce the risk of non-fatal myocardial infarction Reduce the risk of fatal and non-fatal stroke Reduce the risk for revascularization procedures Reduce the risk of hospitalization for CHF Reduce the risk of angina 1.2 Hy']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA']","[12.881583213806152, 13.081186294555664, 13.830820083618164, 13.830820083618164, 14.293712615966797]","[14.596220016479492, 15.433387756347656, 15.791970252990723, 16.21198081970215, 16.21198081970215]",0.5955276966094971,0.5981181144714356,0.6140674750010172,0.5479849576950073,0.5609370470046997,0.6279537677764893,0.6279537677764893
Chinese_Q013,管理压力如何影响心脏病风险？,2,0.4,2,5,5,0,0,"['WARNINGS: WARNINGS Cardiac Failure Sympathetic stimulation is necessary in supporting circulatory function in congestive heart failure, and beta blockade carries the potential hazard of further depressing myocardial contractility and precipitating more severe failure. In patients with acute myocardi', '. Extreme stress can be a ""trigger"" for a heart attack. Also, some common ways of coping with stress, such as overeating, heavy drinking, and smoking, are bad for your heart. Some ways to help manage your stress include exercise, listening to music, focusing on something calm or peaceful, and medita']",[],[],"['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","[9.706056594848633, 11.24410629272461, 11.24410629272461, 11.334592819213867, 11.334592819213867]","[9.275323867797852, 14.346925735473633, 14.346925735473633, 14.411624908447266, 14.411624908447266]",0.6660483121871948,0.6660483121871948,0.690623551607132,0.0,0.0,0.7315822839736938,0.7315822839736938
Chinese_Q014,吸烟者降低心脏病风险的建议措施是什么？,3,0.6,5,5,5,1,1,"['. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including amlodipine besylate. Control of hi', '. Possible treatments may include:Heart-healthy lifestyle changesMedicinesProcedures orsurgeriesCardiac rehabilitationCan heart diseases be prevented?You may be able to lower your risk of certain heart diseases by makingheart-healthy lifestyle changesand managing any other medical conditions you hav', '. 1.1 Prevention of Cardiovascular Disease In adult patients without clinically evident coronary heart disease, but with multiple risk factors for coronary heart disease such as age, smoking, hypertension, low HDL-C, or a family history of early coronary heart disease, atorvastatin calcium tablets a']","["". It also adds extra calories, which may cause weight gain. Both of those raise your risk of heart disease. It's best not to drink, but if you do:Have no more than 2 drinks per day if you are a man.Have no more than 1 drink per day if you are a woman.Not smoking.Cigarette smokingraises your blood pr""]","['. Treatment plans for heart disease depend on the type of heart disease you have, how serious your symptoms are, and what other health conditions you have. Possible treatments may include: You may be able to lower your risk of certain heart diseases by makingheart-healthy lifestyle changesand managi']","['FDA', 'FDA', 'FDA', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)']","['FDA', 'FDA', 'FDA', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)']","[12.332223892211914, 12.332223892211914, 12.521652221679688, 12.87120246887207, 13.063789367675781]","[14.623520851135254, 14.805356979370117, 14.805356979370117, 14.861543655395508, 15.690404891967773]",0.5824232578277588,0.5849325776100158,0.6009468038876852,0.5475172400474548,0.5600638389587402,0.6214187741279602,0.6214187741279602
Chinese_Q015,戒烟对心脏病风险有什么影响？,2,0.4,4,5,5,1,1,"["". It also adds extra calories, which may cause weight gain. Both of those raise your risk of heart disease. It's best not to drink, but if you do:Have no more than 2 drinks per day if you are a man.Have no more than 1 drink per day if you are a woman.Not smoking.Cigarette smokingraises your blood pr"", '. Iclevia is contraindicated in women over 35 years of age who smoke [ see Contraindications (4) ]. Cigarette smoking increases the risk of serious cardiovascular events from COC use. This risk increases with age, particularly in women over 35 years of age, and with the number of cigarettes smoked. ']","['. In the majority of the reported cases, patients had pre-existing cardiovascular disease and/or other risk factors. Although smoking is a risk factor for MI and CVA, based on temporal relationship between medication use and events, a contributory role of varenicline cannot be ruled out [see Warning']","['INDICATIONS AND USAGE: Use • reduces withdrawal symptoms, including nicotine craving, associated with quitting smoking']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'MedlinePlus (NIH)', 'FDA', 'FDA']","[11.86104965209961, 12.099237442016602, 12.099237442016602, 12.113377571105957, 12.113377571105957]","[16.08791732788086, 16.08791732788086, 16.474458694458008, 16.790435791015625, 16.790435791015625]",0.6341297507286072,0.6347051739692688,0.6283057034015656,0.636996328830719,0.638434886932373,0.6400446891784668,0.6400446891784668
Chinese_Q016,女性饮酒以降低心脏病风险的指南是什么？,1,0.2,5,5,5,3,1,"['. 1.1 Prevention of Cardiovascular Disease In adult patients without clinically evident coronary heart disease, but with multiple risk factors for coronary heart disease such as age, smoking, hypertension, low HDL-C, or a family history of early coronary heart disease, atorvastatin calcium tablets a']","['. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including amlodipine besylate. Control of hi', "". It also adds extra calories, which may cause weight gain. Both of those raise your risk of heart disease. It's best not to drink, but if you do:Have no more than 2 drinks per day if you are a man.Have no more than 1 drink per day if you are a woman.Not smoking.Cigarette smokingraises your blood pr"", 'evident coronary heart disease, atorvastatin calcium tablets are indicated to: Reduce the risk of non-fatal myocardial infarction Reduce the risk of fatal and non-fatal stroke Reduce the risk for revascularization procedures Reduce the risk of hospitalization for CHF Reduce the risk of angina 1.2 Hy']","['. ( 5.2 ) Interaction with Alcohol: Increased effects of alcohol have been reported. Instruct patients to reduce the amount of alcohol they consume until they know whether varenicline affects them. ( 5.3 ) Accidental Injury: Accidental injuries (e.g., traffic accidents) have been reported. Instruct ']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[13.613834381103516, 14.208617210388184, 14.560909271240234, 14.560909271240234, 14.973257064819336]","[15.96596622467041, 16.249279022216797, 16.249279022216797, 16.249279022216797, 16.249279022216797]",0.5821332335472107,0.5281718015670777,0.6028066873550415,0.5783379673957825,0.5095130801200867,0.613860547542572,0.6028066873550415
Chinese_Q017,盐酸甲哌卡因用于什么？,0,0.0,5,5,5,2,3,[],"['CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Naturally occurring glucocorticoids (hydrocortisone and cortisone), which also have salt-retaining properties, are used as replacement therapy in adrenocortical deficiency states. They are also used for their potent anti-inflammatory effects in disorders ', 'CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Naturally occurring glucocorticoids (hydrocortisone and cortisone), which also have salt-retaining properties, are used as replacement therapy in adrenocortical deficiency states. Their synthetic analogs are primarily used for their potent anti-inflammato']","['DESCRIPTION: DESCRIPTION Mepivacaine hydrochloride is 2-Piperidinecarboxamide, N-(2,6-dimethylphenyl)-1-methyl-, monohydrochloride and has the following structural formula: The molecular formula is C 15 H 22 N 2 O HCl. It is a white, crystalline odorless powder, soluble in water, but very resistant ', 'DESCRIPTION: 1.1 DESCRIPTION 4% Lidocaine Hydrochloride Injection, USP is a sterile, nonpyrogenic solution containing lidocaine hydrochloride, anhydrous 40 mg/mL in water for injection. May contain sodium hydroxide and/or hydrochloric acid for pH adjustment. pH 6.5 (5.0 to 7.0). Lidocaine has cardia', '. Mepivacaine hydrochloride is related chemically and pharmacologically to the amide-type local anesthetics. It contains an amide linkage between the aromatic nucleus and the amino group. Composition of Available Solutions In Water For Injection 1% Single Dose 30 mL Vial mg/mL 1% Multiple Dose 50 mL']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[8.080413818359375, 8.080413818359375, 8.080413818359375, 8.178486824035645, 8.178486824035645]","[7.481938362121582, 7.821700096130371, 8.760525703430176, 8.760525703430176, 8.760525703430176]",0.6436148881912231,0.4631898641586304,0.0,0.640650600194931,0.4601906140645345,0.6554720401763916,0.5240938663482666
Chinese_Q018,哌替啶盐酸盐的结构式是什么？,0,0.0,5,5,5,3,2,[],"['. Sulfuric acid and, if necessary, sodium hydroxide may be added to adjust pH (4.0 – 5.5). Preservative: benzalkonium chloride 0.004% Trimethoprim sulfate (Structural formula) Polymyxin B Sulfate, the sulfate salt of polymyxin B1 and B2 (Structural formula)', 'DESCRIPTION: 11 DESCRIPTION Divalproex sodium is a stable co-ordination compound comprised of sodium valproate and valproic acid in a 1:1 molar relationship and formed during the partial neutralization of valproic acid with 0.5 equivalent of sodium hydroxide. Chemically it is designated as sodium hy', ""DESCRIPTION: DESCRIPTION Levothyroxine Sodium Tablets, USP contain synthetic crystalline L-3,3',5,5'-tetraiodothyronine sodium salt [levothyroxine (T 4 ) sodium]. Synthetic T 4 is identical to that produced in the human thyroid gland. Levothyroxine (T 4 ) sodium has an empirical formula of C 15 H 10""]","['. Hydrochlorothiazide is chemically described as 6-chloro-3,4-dihydro- 2H -1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Hydrochlorothiazide is a thiazide diuretic. Its empirical formula is C 7 H 8 ClN 3 O 4 S 2 , its molecular weight is 297.73, and its structural formula is Valsartan and hydroc', '. Hydrochlorothiazide is chemically described as 6-chloro-3,4-dihydro-2 H -1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Hydrochlorothiazide is a thiazide diuretic. Its molecular formula is C 7 H 8 ClN 3 O 4 S 2 , its molecular weight is 297.73, and its structural formula is Valsartan and hydroc']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[10.25146484375, 10.25146484375, 10.25146484375, 10.973498344421387, 11.837461471557617]","[8.307141304016113, 8.307141304016113, 8.307141304016113, 8.370783805847168, 8.370783805847168]",0.6584195375442505,0.5650469660758972,0.0,0.6433576345443726,0.5645732879638672,0.6810123920440674,0.5669416785240173
Chinese_Q019,血浆蛋白在局部麻醉药作用中的角色是什么？,0,0.0,8,5,5,3,5,[],"['. The metabolites are observed in the urine. The primary metabolic pathway is hydroxylation on the indole ring followed by subsequent glucuronide or sulfate conjugation. In vitro metabolism studies have shown that ondansetron is a substrate for human hepatic cytochrome P-450 enzymes, including CYP1A', 'CLINICAL PHARMACOLOGY: 12 CLINICAL PHARMACOLOGY 12.1 Mechanism of Action Atorvastatin is a selective, competitive inhibitor of HMG-CoA reductase, the rate-limiting enzyme that converts 3-hydroxy-3-methylglutaryl-coenzyme A to mevalonate, a precursor of sterols, including cholesterol. Cholesterol and', '. Approximately 70% of circulating inhibitory activity for HMG-CoA reductase is attributed to active metabolites. In vitro studies suggest the importance of atorvastatin metabolism by cytochrome P450 3A4, consistent with increased plasma concentrations of atorvastatin in humans following co-administ']","['. Fetal/maternal ratios of local anesthetics appear to be inversely related to the degree of plasma protein binding, because only the free, unbound drug is available for placental transfer. Mepivacaine is approximately 75% bound to plasma proteins. The extent of placental transfer is also determined', '. In vitro , etoposide is highly protein bound (97%) to human plasma proteins. An inverse relationship between plasma albumin levels and etoposide renal clearance is found in children. In a study determining the effect of other therapeutic agents on the in vitro binding of carbon-14 labeled etoposid', '. The 1.5% solution will provide extensive and often complete motor block and the 2% concentration of mepivacaine hydrochloride will produce complete sensory and motor block of any nerve group. The duration of anesthesia also varies depending upon the technique and type of block, the concentration, ', '. It has been shown that hydroxylation and N-demethylation, which are detoxification reactions, play important roles in the metabolism of the anesthetic. Three metabolites of mepivacaine have been identified from human adults: two phenols, which are excreted almost exclusively as their glucuronide c', '. Distribution In vitro tests show that bupropion is 84% bound to human plasma proteins at concentrations up to 200 mcg/mL. The extent of protein binding of the hydroxybupropion metabolite is similar to that for bupropion, whereas the extent of protein binding of the threohydrobupropion metabolite i']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[7.916149139404297, 7.995219707489014, 8.013972282409668, 8.013972282409668, 8.013972282409668]","[13.013503074645996, 13.760980606079102, 14.466968536376953, 14.714784622192383, 14.817608833312988]",0.6017858028411865,0.525361305475235,0.0,0.5864244302113851,0.525361305475235,0.6248278617858887,0.6015586256980896
Chinese_Q020,什么浓度的盐酸甲哌卡因可以提供完全的感觉和运动阻滞？,0,0.0,7,5,5,2,5,[],"['. These effects are less likely to occur with the synthetic derivatives except when used in large doses. However, since fludrocortisone acetate is a potent mineralocorticoid, both the dosage and salt intake should be carefully monitored in order to avoid the development of hypertension, edema or wei', '. These reactions are characterized by signs such as urticaria, pruritus, erythema, angioneurotic edema (including laryngeal edema), tachycardia, sneezing, nausea, vomiting, dizziness, syncope, excessive sweating, elevated temperature, and possibly, anaphylactoid-like symptomatology (including sever']","['DESCRIPTION: DESCRIPTION Mepivacaine hydrochloride is 2-Piperidinecarboxamide, N-(2,6-dimethylphenyl)-1-methyl-, monohydrochloride and has the following structural formula: The molecular formula is C 15 H 22 N 2 O HCl. It is a white, crystalline odorless powder, soluble in water, but very resistant ', '. The 1.5% solution will provide extensive and often complete motor block and the 2% concentration of mepivacaine hydrochloride will produce complete sensory and motor block of any nerve group. The duration of anesthesia also varies depending upon the technique and type of block, the concentration, ', 'DESCRIPTION: DESCRIPTION Meperidine Hydrochloride Injection, USP is a sterile solution for intramuscular, subcutaneous or slow intravenous use as a narcotic analgesic. Each mL of the DOSETTE vial contains meperidine hydrochloride, either 25 mg, 50 mg, 75 mg or 100 mg in Water for Injection. Buffered', '. It has been shown that hydroxylation and N-demethylation, which are detoxification reactions, play important roles in the metabolism of the anesthetic. Three metabolites of mepivacaine have been identified from human adults: two phenols, which are excreted almost exclusively as their glucuronide c', '. Mepivacaine hydrochloride is related chemically and pharmacologically to the amide-type local anesthetics. It contains an amide linkage between the aromatic nucleus and the amino group. Composition of Available Solutions In Water For Injection 1% Single Dose 30 mL Vial mg/mL 1% Multiple Dose 50 mL']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[9.75517463684082, 9.817693710327148, 9.817693710327148, 9.817693710327148, 9.817693710327148]","[8.687241554260254, 9.263751983642578, 9.54532241821289, 9.943599700927734, 10.208456039428711]",0.5033538937568665,0.3907803237438202,0.0,0.5078226327896118,0.3907803237438202,0.5152705311775208,0.4977828562259674
Chinese_Q021,盐酸甲哌卡因提供的麻醉通常能维持手术多长时间？,0,0.0,5,5,5,2,3,[],"['. This relatively prolonged pharmacodynamic action compared to the short pharmacokinetic half-life (1 to 2 hours) reflects the sustained inactivation of the H + , K + ATPase. Table 3: Gastric Acid Parameters: ACIPHEX Delayed-Release Tablets versus Placebo After 7 Days of Once Daily Dosing Parameter ', '. These phenomena appear to be dose-related, increasing in frequency with higher dosages, and subject to great inter-patient variability. After oral administration, dronabinol has an onset of action of approximately 0.5 to 1 hours and peak effect at 2 to 4 hours. Duration of action for psychoactive ']","['INDICATIONS AND USAGE: 1.3 INDICATIONS AND USAGE 4% Lidocaine Hydrochloride Injection, USP is indicated for the production of topical anesthesia of the mucous membranes of the respiratory tract or the genito-urinary tract. It may be injected trans-tracheally to anesthetize the larynx and trachea, an', '. The 1.5% solution will provide extensive and often complete motor block and the 2% concentration of mepivacaine hydrochloride will produce complete sensory and motor block of any nerve group. The duration of anesthesia also varies depending upon the technique and type of block, the concentration, ', '. A dilute concentration of epinephrine (1:200,000 or 5 μ g/mL) usually reduces the rate of absorption and plasma concentration of mepivacaine, however, it has been reported that vasoconstrictors do not significantly prolong anesthesia with mepivacaine. Onset of anesthesia with mepivacaine is rapid,']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[8.17159366607666, 8.17159366607666, 9.221818923950195, 9.221818923950195, 9.221818923950195]","[7.890002727508545, 9.921041488647461, 11.472929000854492, 11.472929000854492, 11.472929000854492]",0.6492240905761719,0.47982295155525206,0.0,0.6540976166725159,0.5086583991845449,0.6784652471542358,0.5598964691162109
Chinese_Q022,哌替啶盐酸盐注射液的pH范围是多少？,0,0.0,5,5,5,2,3,[],"['. The solutions contain 10% (w/v) alcohol,USP, and 8.70 mg of sodium chloride in sterile water. The pH range is 6.9 to 7.9 and is adjusted with sodium hydroxide and/or hydrochloric acid. The sterile solutions are clear and slightly yellow in color. image description', '. In healthy volunteers administered intravenous lanthanum as the soluble chloride salt (120 µg), renal clearance was less than 2% of total plasma clearance. Drug Interactions FOSRENOL has a low potential for systemic drug-drug interactions because of the very low bioavailability of lanthanum and be']","['. Sertraline hydrochloride is supplied for oral administration as film-coated tablets containing sertraline hydrochloride equivalent to 25, 50 and 100 mg of sertraline and the following inactive ingredients: D&C Yellow #10 (in 25 mg tablet), dibasic calcium phosphate anhydrous, FD&C Blue #1 (in 25 m', '. The product is formulated at pH 5.2 and each 30 mL vial contains 300 mg of eculizumab-aeeb, sorbitol (E420) (1500 mg), acetic acid (18.0 mg), polysorbate 80 (3.0 mg) (vegetable origin), edetate disodium (EDTA) (0.6 mg), sodium hydroxide may be added to adjust pH, and Water for Injection, USP.', '. Palonosetron Hydrochloride Injection is available as a 5 mL single-dose vial. Each 5 mL vial contains: 0.25 mg palonosetron (equivalent to 0.28 mg palonosetron HCl), 207.5 mg mannitol, disodium edetate and citrate buffer in water for intravenous administration. The pH of the solution in the 5 mL v']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[8.61417007446289, 8.61417007446289, 8.61417007446289, 9.168815612792969, 9.168815612792969]","[9.670760154724121, 11.31847095489502, 11.601157188415527, 11.601157188415527, 11.601157188415527]",0.6750150680541992,0.6120471835136414,0.0,0.6803587973117828,0.596687893072764,0.7070774435997009,0.6350861191749573
Chinese_Q023,哌替啶盐酸盐注射液有哪些给药形式？,0,0.0,7,5,5,2,5,[],"['CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Naturally occurring glucocorticoids (hydrocortisone and cortisone), which also have salt-retaining properties, are used as replacement therapy in adrenocortical deficiency states. They are also used for their potent anti-inflammatory effects in disorders ', 'CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Naturally occurring glucocorticoids (hydrocortisone and cortisone), which also have salt-retaining properties, are used as replacement therapy in adrenocortical deficiency states. Their synthetic analogs are primarily used for their potent anti-inflammato']","['. Sertraline hydrochloride is supplied for oral administration as film-coated tablets containing sertraline hydrochloride equivalent to 25, 50 and 100 mg of sertraline and the following inactive ingredients: D&C Yellow #10 (in 25 mg tablet), dibasic calcium phosphate anhydrous, FD&C Blue #1 (in 25 m', 'CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Ipratropium Bromide and Albuterol Sulfate Inhalation Solution is a combination of the β \u200b2 -adrenergic bronchodilator, albuterol sulfate, and the anticholinergic bronchodilator, ipratropium bromide. Albuterol sulfate: Mechanism of Action: \u200b The prime acti', 'DESCRIPTION: 11 DESCRIPTION Palonosetron hydrochloride injection contains palonosetron as palonosetron HCl, an antiemetic and antinauseant agent. It is a serotonin-3 (5-HT 3 ) receptor antagonist with a strong binding affinity for this receptor. Chemically, palonosetron hydrochloride is: (3a S )-2-[', '. Corticosteroids, Analgesics, Antiemetics/Antinauseants, Antispasmodics and Anticholinergic Agents In controlled clinical trials, palonosetron hydrochloride injection has been safely administered with corticosteroids, analgesics, antiemetics/antinauseants, antispasmodics and anticholinergic agents.', '. 2.2 Instructions for Intravenous Administration Palonosetron hydrochloride injection is supplied ready for intravenous administration at a concentration of 0.05 mg per mL (50 mcg per mL). Do not mix palonosetron hydrochloride injection with other drugs. Flush the infusion line with normal saline b']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[6.988699436187744, 6.988699436187744, 6.988699436187744, 7.254420280456543, 7.254420280456543]","[9.776174545288086, 9.95988655090332, 10.746856689453125, 10.781657218933105, 11.33420181274414]",0.662853991985321,0.5524148762226104,0.0,0.6630271673202515,0.5524148762226104,0.6638930439949036,0.6069436073303223
Chinese_Q024,哌替啶盐酸盐的熔点是多少？,0,0.0,6,5,5,3,3,[],"['. Sulfuric acid and, if necessary, sodium hydroxide may be added to adjust pH (4.0 – 5.5). Preservative: benzalkonium chloride 0.004% Trimethoprim sulfate (Structural formula) Polymyxin B Sulfate, the sulfate salt of polymyxin B1 and B2 (Structural formula)', '. The tannate salt of pyrilamine has the empirical formula C 93 H 75 N 3 0 47 and MW = 1986.28. Chlor-Tan A 12 is a decongestant antihistamine suspension, which is red/pink in color with a raspberry flavor and odor. Other ingredients: citric acid, FD&C Red #40, D&C Red #33, raspberry flavor, glyceri', '. The solutions contain 10% (w/v) alcohol,USP, and 8.70 mg of sodium chloride in sterile water. The pH range is 6.9 to 7.9 and is adjusted with sodium hydroxide and/or hydrochloric acid. The sterile solutions are clear and slightly yellow in color. image description']","['. Hydrochlorothiazide is chemically described as 6-chloro-3,4-dihydro- 2H -1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Hydrochlorothiazide is a thiazide diuretic. Its empirical formula is C 7 H 8 ClN 3 O 4 S 2 , its molecular weight is 297.73, and its structural formula is Valsartan and hydroc', '. Hydrochlorothiazide is chemically described as 6-chloro-3,4-dihydro-2 H -1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Hydrochlorothiazide is a thiazide diuretic. Its molecular formula is C 7 H 8 ClN 3 O 4 S 2 , its molecular weight is 297.73, and its structural formula is Valsartan and hydroc', 'DESCRIPTION: DESCRIPTION Cyclobenzaprine hydrochloride is a white, crystalline tricyclic amine salt with the empirical formula C20H21N • HCl and a molecular weight of 311.9. It has a melting point of 217°C, and a pKa of 8.47 at 25°C. It is freely soluble in water and alcohol, sparingly soluble in is']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[10.795300483703613, 12.07105827331543, 12.07105827331543, 12.887284278869629, 12.887284278869629]","[13.961738586425781, 14.056344985961914, 14.056344985961914, 14.056344985961914, 14.063486099243164]",0.6226431488990783,0.4951404809951782,0.0,0.6254357298215231,0.500511368115743,0.6463359594345093,0.5123633146286011
Chinese_Q025,盐酸哌替啶的化学成分是什么？,0,0.0,5,5,5,3,2,[],"['. Sulfuric acid and, if necessary, sodium hydroxide may be added to adjust pH (4.0 – 5.5). Preservative: benzalkonium chloride 0.004% Trimethoprim sulfate (Structural formula) Polymyxin B Sulfate, the sulfate salt of polymyxin B1 and B2 (Structural formula)', '. The tannate salt of pyrilamine has the empirical formula C 93 H 75 N 3 0 47 and MW = 1986.28. Chlor-Tan A 12 is a decongestant antihistamine suspension, which is red/pink in color with a raspberry flavor and odor. Other ingredients: citric acid, FD&C Red #40, D&C Red #33, raspberry flavor, glyceri', 'DESCRIPTION: 11 DESCRIPTION Divalproex sodium is a stable co-ordination compound comprised of sodium valproate and valproic acid in a 1:1 molar relationship and formed during the partial neutralization of valproic acid with 0.5 equivalent of sodium hydroxide. Chemically it is designated as sodium hy']","['. Hydrochlorothiazide is chemically described as 6-chloro-3,4-dihydro- 2H -1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Hydrochlorothiazide is a thiazide diuretic. Its empirical formula is C 7 H 8 ClN 3 O 4 S 2 , its molecular weight is 297.73, and its structural formula is Valsartan and hydroc', '. Hydrochlorothiazide is chemically described as 6-chloro-3,4-dihydro-2 H -1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Hydrochlorothiazide is a thiazide diuretic. Its molecular formula is C 7 H 8 ClN 3 O 4 S 2 , its molecular weight is 297.73, and its structural formula is Valsartan and hydroc']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[9.363893508911133, 10.68304443359375, 10.68304443359375, 10.81639289855957, 10.81639289855957]","[9.621110916137695, 9.621110916137695, 9.621110916137695, 9.687217712402344, 9.687217712402344]",0.6489389896392822,0.5912109375,0.0,0.6544191837310791,0.5909930169582367,0.6818201541900635,0.5920826196670532
Chinese_Q026,盐酸哌替啶作为麻醉性镇痛药的作用是什么？,0,0.0,5,5,5,2,3,[],"['CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Naturally occurring glucocorticoids (hydrocortisone and cortisone), which also have salt-retaining properties, are used as replacement therapy in adrenocortical deficiency states. They are also used for their potent anti-inflammatory effects in disorders ', 'CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Naturally occurring glucocorticoids (hydrocortisone and cortisone), which also have salt-retaining properties, are used as replacement therapy in adrenocortical deficiency states. Their synthetic analogs are primarily used for their potent anti-inflammato']","['CLINICAL PHARMACOLOGY: 12 CLINICAL PHARMACOLOGY 12.1 Mechanism of Action Tramadol hydrochloride tablets contain tramadol, an opioid agonist and inhibitor of norepinephrine and serotonin re- uptake. Although the mode of action is not completely understood, the analgesic effect of tramadol is believed', 'CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Amitriptyline hydrochloride is an antidepressant with sedative effects. Its mechanism of action in man is not known. It is not a monoamine oxidase inhibitor and it does not act primarily by stimulation of the central nervous system. Amitriptyline inhibits', 'CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Hydrocodone is a semisynthetic narcotic analgesic and antitussive with multiple actions qualitatively similar to those of codeine. Most of these involve the central nervous system and smooth muscle. The precise mechanism of action of hydrocodone and other']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[8.065496444702148, 8.065496444702148, 8.065496444702148, 8.115697860717773, 8.115697860717773]","[9.16495132446289, 9.304937362670898, 9.304937362670898, 9.713227272033691, 9.713227272033691]",0.648252522945404,0.5460175752639771,0.0,0.6452686786651611,0.5516327023506165,0.6601879000663757,0.5797083377838135
